TITLE,AUTHOR,FILEPATH,BOOKURL
Puck of Pook's Hill,['Rudyard Kipling'],./data/2/6/0/2/26027/26027.txt,http://www.iblist.com/book13696.htm
Puck of Pook's Hill,['Rudyard Kipling'],./data/5/5/557/557.txt,http://www.iblist.com/book13696.htm
Putois,['Anatole France'],./data/2/3/2/1/23219/23219.txt,http://www.iblist.com/book64079.htm
Pygmalion,['George Bernard Shaw'],./data/3/8/2/3825/3825.txt,http://www.iblist.com/book42.htm
Pygmalion's Spectacles,['Stanley Grauman Weinbaum'],./data/2/2/8/9/22893/22893.txt,http://www.iblist.com/book52454.htm
Queen of the Black Coast,['Robert E. Howard'],./data/4/2/1/8/42183/42183.txt,http://www.iblist.com/book34582.htm
Quo Vadis,['Henryk Sienkiewicz'],./data/2/8/5/2853/2853.txt,http://www.iblist.com/book33013.htm
Racketty-Packetty House,['Frances H. Burnett'],./data/8/5/7/8574/8574.txt,http://www.iblist.com/book16996.htm
Rainbow Valley,['Lucy Maud Montgomery'],./data/5/3/4/5343/5343.txt,http://www.iblist.com/book8837.htm
Ralestone Luck,['Andre Norton'],./data/1/8/8/1/18817/18817.txt,http://www.iblist.com/book4418.htm
Rasselas,['Samuel Johnson'],./data/6/5/652/652-0.txt,http://www.iblist.com/book20189.htm
Red Eve,['H. Rider Haggard'],./data/3/0/9/3094/3094.txt,http://www.iblist.com/book31019.htm
Red Nails,['Robert E. Howard'],./data/3/2/7/5/32759/32759.txt,http://www.iblist.com/book34628.htm
Resurrection,['Leo Tolstoy'],./data/1/9/3/1938/1938.txt,http://www.iblist.com/book26667.htm
Resurrection,['Robert Joseph Shea'],./data/2/8/0/3/28031/28031.txt,http://www.iblist.com/book49791.htm
Return of the Native,['Thomas Hardy'],./data/1/2/122/122.txt,http://www.iblist.com/book25647.htm
Riders of the Purple Sage,['Zane Grey'],./data/1/3/0/1300/1300.txt,http://www.iblist.com/book19865.htm
Riders to the Sea,['J.M. Synge'],./data/9/9/994/994.txt,http://www.iblist.com/book20861.htm
"Right Ho, Jeeves",['P.G. Wodehouse'],./data/1/0/5/5/10554/10554.txt,http://www.iblist.com/book20110.htm
Rilla of Ingleside,['Lucy Maud Montgomery'],./data/3/7/9/3796/3796.txt,http://www.iblist.com/book8836.htm
Rinkitink in Oz,['L. Frank Baum'],./data/2/5/5/8/25581/25581.txt,http://www.iblist.com/book1984.htm
Rinkitink in Oz,['L. Frank Baum'],./data/9/5/958/958.txt,http://www.iblist.com/book1984.htm
Robur the Conqueror,['Jules Verne'],./data/3/8/0/3808/3808.txt,http://www.iblist.com/book1100.htm
Roderick Hudson,['Henry James'],./data/1/7/176/176.txt,http://www.iblist.com/book64953.htm
Rodney Stone,['Arthur Conan Doyle'],./data/5/1/4/5148/5148-0.txt,http://www.iblist.com/book2163.htm
Romance,"['Joseph Conrad', 'F.M. Hueffer']",./data/1/7/6/4/17642/17642.txt,http://www.iblist.com/book1099.htm
Romeo and Juliet,['William Shakespeare'],./data/1/1/1/1112/1112.txt,http://www.iblist.com/book2099.htm
Romola,['George Eliot'],./data/2/4/0/2/24020/24020.txt,http://www.iblist.com/book14950.htm
Rose in Bloom,['Louisa May Alcott'],./data/2/8/0/2804/2804.txt,http://www.iblist.com/book15410.htm
Rose in Bloom,['Louisa May Alcott'],./data/4/1/1/2/41127/41127.txt,http://www.iblist.com/book15410.htm
Rosmerholm,['Henrik Ibsen'],./data/2/2/8/2289/2289.txt,http://www.iblist.com/book13923.htm
Royal Highness,['Thomas Mann'],./data/3/6/0/2/36028/36028-8.txt,http://www.iblist.com/book13964.htm
Rudin,['Ivan Turgenev'],./data/6/9/0/6900/6900.txt,http://www.iblist.com/book39208.htm
"Rujub, the Juggler",['G.A. Henty'],./data/7/2/2/7229/7229.txt,http://www.iblist.com/book50928.htm
Rupert of Hentzau,['Anthony Hope'],./data/1/1/4/1145/1145.txt,http://www.iblist.com/book6176.htm
Ruth Fielding in the Great Northwest,['Alice B. Emerson'],./data/1/5/7/2/15720/15720.txt,http://www.iblist.com/book3080.htm
Saint Bartholomew's Eve,['G.A. Henty'],./data/2/0/0/9/20092/20092.txt,http://www.iblist.com/book50929.htm
Saint George for England,['G.A. Henty'],./data/3/4/2/3429/3429.txt,http://www.iblist.com/book31969.htm
Salammbo,['Gustave Flaubert'],./data/1/2/9/1290/1290.txt,http://www.iblist.com/book58852.htm
Salome,['Oscar Wilde'],./data/4/2/7/0/42704/42704.txt,http://www.iblist.com/book13729.htm
Sanctuary,['Edith Wharton'],./data/7/5/1/7517/7517.txt,http://www.iblist.com/book17742.htm
Sartor Resartus,['Thomas Carlyle'],./data/1/0/5/1051/1051.txt,http://www.iblist.com/book14377.htm
Search the Sky,['Frederik Pohl'],./data/5/2/2/2/52228/52228-0.txt,http://www.iblist.com/book3104.htm
Second Sight,['Alan Edward Nourse'],./data/2/2/9/9/22997/22997.txt,http://www.iblist.com/book69080.htm
Second Variety,['Philip Kindred Dick'],./data/3/2/0/3/32032/32032.txt,http://www.iblist.com/book17805.htm
Secresy,['E.  Fenwick'],./data/4/3/5/2/43529/43529.txt,http://www.iblist.com/book60368.htm
Select Conversations with an Uncle,['H.G. Wells'],./data/2/9/4/7/29472/29472.txt,http://www.iblist.com/book67961.htm
Selected Stories,['Bret Harte'],./data/1/3/1/1312/1312.txt,http://www.iblist.com/book48426.htm
Sense and Sensibility,['Jane Austen'],./data/1/6/161/161.txt,http://www.iblist.com/book227.htm
Sense and Sensibility,['Jane Austen'],./data/2/1/8/3/21839/21839.txt,http://www.iblist.com/book227.htm
Seven Men,['Max Beerbohm'],./data/1/3/0/1306/1306.txt,http://www.iblist.com/book18290.htm
Shadows in Zamboula,['Robert E. Howard'],./data/4/2/1/9/42196/42196.txt,http://www.iblist.com/book34609.htm
She,['H. Rider Haggard'],./data/3/1/5/3155/3155-0.txt,http://www.iblist.com/book14331.htm
She Stoops to Conquer,['Oliver Goldsmith'],./data/3/8/383/383.txt,http://www.iblist.com/book14384.htm
Shirley,['Charlotte Bronte'],./data/3/0/4/8/30486/30486.txt,http://www.iblist.com/book14482.htm
Siddhartha,['Herman Hesse'],./data/2/5/0/2500/2500.txt,http://www.iblist.com/book6681.htm
Sight Unseen,['Mary Roberts Rinehart'],./data/1/9/6/1960/1960.txt,http://www.iblist.com/book64716.htm
Silas Marner,['George Eliot'],./data/5/5/550/550.txt,http://www.iblist.com/book5027.htm
Sintram and His Companions,['Friedrich de la Motte Fouque'],./data/2/8/2/2824/2824.txt,http://www.iblist.com/book19369.htm
Sir Gibbie,['George MacDonald'],./data/2/3/7/2370/2370.txt,http://www.iblist.com/book18883.htm
Sir Nigel,['Arthur Conan Doyle'],./data/2/8/4/2845/2845.txt,http://www.iblist.com/book2164.htm
Sister Carrie,['Theodore Dreiser'],./data/2/3/233/233.txt,http://www.iblist.com/book14935.htm
Sister Carrie,['Theodore Dreiser'],./data/5/2/6/5267/5267.txt,http://www.iblist.com/book14935.htm
"Someone Comes to Town, Someone Leaves Town",['Cory Doctorow'],./data/1/8/2/2/18224/18224-8.txt,http://www.iblist.com/book25531.htm
Songs of Innocence and Songs of Experience,['William Blake'],./data/1/9/3/1934/1934.txt,http://www.iblist.com/book887.htm
Sons and Lovers,['David Herbert Lawrence'],./data/2/1/217/217.txt,http://www.iblist.com/book2239.htm
Sons and Lovers,['David Herbert Lawrence'],./data/4/7/6/3/47634/47634-0.txt,http://www.iblist.com/book2239.htm
Space Platform,['Murray Leinster'],./data/2/5/0/5/25051/25051.txt,http://www.iblist.com/book48707.htm
Space Tug,['Murray Leinster'],./data/1/8/7/1/18719/18719.txt,http://www.iblist.com/book47111.htm
Spirits in Bondage,['C.S. Lewis'],./data/2/0/0/2003/2003.txt,http://www.iblist.com/book33945.htm
Spoon River Anthology,['Edgar Lee Masters'],./data/1/2/8/1280/1280.txt,http://www.iblist.com/book4751.htm
St. George for England,['G.A. Henty'],./data/3/4/8/8/34886/34886.txt,http://www.iblist.com/book31969.htm
Star Born,['Andre Norton'],./data/1/8/4/5/18458/18458.txt,http://www.iblist.com/book34221.htm
Storm Over Warlock,['Andre Norton'],./data/2/0/7/8/20788/20788.txt,http://www.iblist.com/book58003.htm
Sturdy and Strong,['G.A. Henty'],./data/3/3/9/3/33939/33939.txt,http://www.iblist.com/book50930.htm
Subjectivity,['Norman Spinrad'],./data/3/0/7/2/30722/30722.txt,http://www.iblist.com/book36532.htm
Summer,['Edith Wharton'],./data/1/6/166/166.txt,http://www.iblist.com/book3007.htm
Sunshine Sketches of a Little Town,['Stephen Leacock'],./data/3/5/3/3533/3533.txt,http://www.iblist.com/book27863.htm
Swann's Way,['Marcel Proust'],./data/7/1/7/7178/7178-8.txt,http://www.iblist.com/book30474.htm
Swiss Family Robinson,['Johann David Wyss'],./data/3/8/3/3836/3836.txt,http://www.iblist.com/book12883.htm
Sylvie and Bruno,['Lewis Carroll'],./data/6/2/620/620.txt,http://www.iblist.com/book6741.htm
THE JAPANESE TWINS,['Lucy Fitch Perkins'],./data/3/4/9/3496/3496.txt,http://www.iblist.com/book16054.htm
Tales From Jokai,['Mor Jokai'],./data/3/7/2/8/37286/37286.txt,http://www.iblist.com/book67044.htm
Tales Of Hearsay,['Joseph Conrad'],./data/1/7/7/3/17732/17732.txt,http://www.iblist.com/book64972.htm
Tales of Secret Egypt,['Sax Rohmer'],./data/4/0/1/0/40108/40108.txt,http://www.iblist.com/book37553.htm
Tales of Space and Time,['Herbert George Wells'],./data/2/7/3/6/27365/27365.txt,http://www.iblist.com/book67968.htm
Tales of St. Austin's,['P.G. Wodehouse'],./data/6/9/8/6980/6980.txt,http://www.iblist.com/book20070.htm
Tales of Terror and Mystery,['Arthur Conan Doyle'],./data/5/3/537/537.txt,http://www.iblist.com/book2169.htm
Tales of Unrest,['Joseph Conrad'],./data/1/2/0/1202/1202.txt,http://www.iblist.com/book1178.htm
Tales of the Jazz Age,['F. Scott Fitzgerald'],./data/6/6/9/6695/6695.txt,http://www.iblist.com/book63584.htm
Tam O'Shanter,['Robert Burns'],./data/2/5/7/3/25733/25733.txt,http://www.iblist.com/book53340.htm
Tanglewood Tales,['Nathaniel Hawthorne'],./data/5/1/9/9/51995/51995-0.txt,http://www.iblist.com/book13678.htm
Tanglewood Tales,['Nathaniel Hawthorne'],./data/9/7/976/976.txt,http://www.iblist.com/book13678.htm
Taras Bulba and Other Tales,['Nikolai Vasilievich Gogol'],./data/1/1/9/1197/1197.txt,http://www.iblist.com/book62785.htm
Tarzan and the Jewels of Opar,['Edgar Rice Burroughs'],./data/9/92/92.txt,http://www.iblist.com/book1462.htm
Tarzan of the Apes,['Edgar Rice Burroughs'],./data/7/78/78.txt,http://www.iblist.com/book1457.htm
Tarzan the Terrible,['Edgar Rice Burroughs'],./data/2/0/2/2020/2020.txt,http://www.iblist.com/book1450.htm
Tarzan the Untamed,['Edgar Rice Burroughs'],./data/1/4/0/1401/1401.txt,http://www.iblist.com/book1465.htm
Tess of the d'Urbervilles,['Thomas Hardy'],./data/1/1/110/110.txt,http://www.iblist.com/book2244.htm
Tex,['Clarence E. Mulford'],./data/4/3/1/0/43100/43100.txt,http://www.iblist.com/book47205.htm
That Lass O' Lowrie's,['Frances Hodgson Burnett'],./data/2/5/7/2/25725/25725.txt,http://www.iblist.com/book16997.htm
The AEsop for Children,['AEsop'],./data/1/9/9/9/19994/19994.txt,http://www.iblist.com/book5888.htm
The Acharnians,['Aristophanes'],./data/3/0/1/3012/3012.txt,http://www.iblist.com/book19163.htm
The Adventures of Huckleberry Finn,['Mark Twain'],./data/3/2/3/2/32325/32325.txt,http://www.iblist.com/book1932.htm
The Adventures of Sally,['P.G. Wodehouse'],./data/7/4/6/7464/7464.txt,http://www.iblist.com/book56320.htm
The Adventures of Sherlock Holmes,['Arthur Conan Doyle'],./data/1/6/6/1661/1661.txt,http://www.iblist.com/book2147.htm
The Aeneid,['Virgil'],./data/2/2/228/228.txt,http://www.iblist.com/book5676.htm
The Age of Innocence,['Edith Wharton'],./data/5/4/541/541.txt,http://www.iblist.com/book3010.htm
The Aggravation of Elmer,['Robert Andrew Arthur'],./data/2/9/6/1/29618/29618.txt,http://www.iblist.com/book69851.htm
The Alchemist,['Ben Jonson'],./data/4/0/8/4081/4081.txt,http://www.iblist.com/book20459.htm
The Alien,['Raymond F. Jones'],./data/5/0/7/8/50783/50783-8.txt,http://www.iblist.com/book33608.htm
The Aliens,['Murray Leinster'],./data/2/4/1/0/24104/24104.txt,http://www.iblist.com/book48437.htm
The Amateur Cracksman,['E.W. Hornung'],./data/7/0/706/706.txt,http://www.iblist.com/book47692.htm
The Ambassadors,['Henry James'],./data/4/3/432/432.txt,http://www.iblist.com/book1218.htm
The American,['Henry James'],./data/1/7/177/177-0.txt,http://www.iblist.com/book1196.htm
The Arrow of Gold,['Joseph Conrad'],./data/1/0/8/1083/1083.txt,http://www.iblist.com/book1129.htm
The Awakening,['Jack Sharkey'],./data/5/0/8/3/50834/50834.txt,http://www.iblist.com/book38424.htm
The Ball and The Cross,['G.K. Chesterton'],./data/5/2/6/5265/5265.txt,http://www.iblist.com/book18281.htm
The Ballad of Reading Gaol,['Oscar Wilde'],./data/3/0/301/301.txt,http://www.iblist.com/book14329.htm
The Beasts of Tarzan,['Edgar Rice Burroughs'],./data/8/85/85.txt,http://www.iblist.com/book1460.htm
The Beautiful and the Damned,['F. Scott Fitzgerald'],./data/9/8/3/9830/9830.txt,http://www.iblist.com/book1030.htm
The Beggar's Opera,['John Gay'],./data/2/5/0/6/25063/25063.txt,http://www.iblist.com/book14383.htm
The Belgian Twins,['Lucy Fitch Perkins'],./data/3/6/4/3642/3642.txt,http://www.iblist.com/book16061.htm
The Bell in the Fog and Other Stories,['Gertrude Atherton'],./data/1/4/2/5/14256/14256.txt,http://www.iblist.com/book63787.htm
The Beloved Traitor,['Frank L. Packard'],./data/3/4/0/3/34034/34034.txt,http://www.iblist.com/book32741.htm
The Big Time,['Fritz Reuter Leiber'],./data/3/2/2/5/32256/32256.txt,http://www.iblist.com/book2139.htm
The Birds,['Aristophanes'],./data/3/0/1/3013/3013.txt,http://www.iblist.com/book26169.htm
The Birth of Tragedy,['Friedrich Nietzsche'],./data/5/1/3/5/51356/51356-0.txt,http://www.iblist.com/book46570.htm
The Black Arrow,['Robert Louis Stevenson'],./data/3/2/9/5/32954/32954.txt,http://www.iblist.com/book28687.htm
The Black Arrow,['Robert Louis Stevenson'],./data/8/4/848/848.txt,http://www.iblist.com/book28687.htm
The Black Moth,['Georgette Heyer'],./data/3/8/7/0/38703/38703.txt,http://www.iblist.com/book64605.htm
The Black Robe,['Wilkie Collins'],./data/1/5/8/1587/1587.txt,http://www.iblist.com/book17041.htm
The Black Star Passes,['John W Campbell'],./data/2/0/7/0/20707/20707.txt,http://www.iblist.com/book58054.htm
The Black Tulip,['Alexandre Dumas'],./data/9/6/965/965.txt,http://www.iblist.com/book1311.htm
The Blithedale Romance,['Nathaniel Hawthorne'],./data/2/0/8/2081/2081.txt,http://www.iblist.com/book13677.htm
The Blockade Runners,['Jules Verne'],./data/8/9/9/8992/8992.txt,http://www.iblist.com/book2514.htm
"The Boats of the ""Glen Carrig",['William Hope Hodgson'],./data/1/0/5/4/10542/10542.txt,http://www.iblist.com/book3598.htm
The Book of Dragons,['Edith Nesbit'],./data/2/3/6/6/23661/23661.txt,http://www.iblist.com/book17058.htm
The Border Legion,['Zane Grey'],./data/4/5/5/4552/4552.txt,http://www.iblist.com/book19829.htm
The Box-Car Children,['Gertrude Chandler Warner'],./data/4/2/7/9/42796/42796.txt,http://www.iblist.com/book13313.htm
The Bravest of the Brave,['G.A. Henty'],./data/7/3/1/7318/7318.txt,http://www.iblist.com/book50931.htm
The Brothers Karamazov,['Fyodor Dostoyevsky'],./data/2/8/0/5/28054/28054.txt,http://www.iblist.com/book2745.htm
The Brown Fairy Book,['Andrew Lang'],./data/3/1/2/0/31201/31201.txt,http://www.iblist.com/book23327.htm
The Brown Fairy Book,['Andrew Lang'],./data/3/2/8/3282/3282.txt,http://www.iblist.com/book23327.htm
The Call of the Canyon,['Zane Grey'],./data/1/8/8/1881/1881.txt,http://www.iblist.com/book19831.htm
The Call of the Wild,['Jack London'],./data/2/1/215/215.txt,http://www.iblist.com/book340.htm
The Canterville Ghost,['Oscar Wilde'],./data/1/4/5/2/14522/14522.txt,http://www.iblist.com/book14328.htm
The Cask of Amontillado,['Edgar Allan Poe'],./data/1/0/6/1063/1063.txt,http://www.iblist.com/book7968.htm
The Casting Away of Mrs. Lecks and Mrs. Aleshine,['Frank R. Stockton'],./data/3/5/5/7/35570/35570.txt,http://www.iblist.com/book12997.htm
The Castle of Otranto,['Horace Walpole'],./data/6/9/696/696-0.txt,http://www.iblist.com/book15273.htm
The Cat of Bubastes,['G.A. Henty'],./data/2/9/7/5/29756/29756.txt,http://www.iblist.com/book50737.htm
The Cave Twins,['Lucy Fitch Perkins'],./data/2/8/4/2/28425/28425.txt,http://www.iblist.com/book16057.htm
The Chessmen of Mars,['Edgar Rice Burroughs'],./data/1/1/5/1153/1153.txt,http://www.iblist.com/book1617.htm
The Chimes,['Charles Dickens'],./data/6/5/653/653-0.txt,http://www.iblist.com/book60599.htm
The Chronicles of Clovis,['Saki'],./data/3/6/8/3688/3688.txt,http://www.iblist.com/book61473.htm
The Cid,['Pierre Corneille'],./data/1/4/9/5/14954/14954.txt,http://www.iblist.com/book49850.htm
The Clicking of Cuthbert,['P.G. Wodehouse'],./data/7/0/2/7028/7028.txt,http://www.iblist.com/book20220.htm
The Clockmaker,['Thomas Chandler Haliburton'],./data/5/8/1/5817/5817.txt,http://www.iblist.com/book65410.htm
The Clockmaker,['Thomas Chandler Haliburton'],./data/9/1/9/9196/9196.txt,http://www.iblist.com/book65410.htm
The Club of Queer Trades,['G.K. Chesterton'],./data/1/6/9/1696/1696.txt,http://www.iblist.com/book18282.htm
The Coffin Cure,['Alan Edward Nourse'],./data/2/4/2/7/24276/24276.txt,http://www.iblist.com/book69955.htm
The Comedy of Errors,['William Shakespeare'],./data/2/3/0/4/23046/23046.txt,http://www.iblist.com/book2072.htm
The Coming Race,['Edward Bulwer Lytton'],./data/1/9/5/1951/1951.txt,http://www.iblist.com/book33123.htm
The Confessions of Saint Augustine,['Saint Augustine'],./data/3/2/9/3296/3296.txt,http://www.iblist.com/book59521.htm
The Confidence-Man,['Herman Melville'],./data/2/1/8/1/21816/21816.txt,http://www.iblist.com/book31783.htm
The Cornet of Horse,['G.A. Henty'],./data/1/7/4/0/17403/17403.txt,http://www.iblist.com/book50932.htm
The Cosmic Computer,['Henry Beam Piper'],./data/2/0/7/2/20727/20727.txt,http://www.iblist.com/book20958.htm
The Cossacks,['Leo Tolstoy'],./data/4/7/6/4761/4761.txt,http://www.iblist.com/book26668.htm
The Count of Monte Cristo,"['Alexandre Dumas', 'pÃ¨re']",./data/1/1/8/1184/1184-0.txt,http://www.iblist.com/book1232.htm
The Country of the Pointed Firs,['Sarah Orne Jewett'],./data/3/6/367/367.txt,http://www.iblist.com/book58881.htm
The Crock of Gold,['James Stephens'],./data/1/6/0/1605/1605.txt,http://www.iblist.com/book15854.htm
The Crux,['Charlotte Perkins Gilman'],./data/3/8/5/5/38551/38551.txt,http://www.iblist.com/book6084.htm
The Curse of Carne's Hold,['G.A. Henty'],./data/3/9/3/7/39374/39374.txt,http://www.iblist.com/book50933.htm
The Custom of the Country,['Edith Wharton'],./data/1/1/0/5/11052/11052.txt,http://www.iblist.com/book3006.htm
The Damned Thing,['Ambrose Bierce'],./data/2/3/1/7/23172/23172.txt,http://www.iblist.com/book63854.htm
The Dangerous Age,['Karin Michaelis'],./data/1/4/1/8/14187/14187.txt,http://www.iblist.com/book42853.htm
The Dark Door,['Alan Edward Nourse'],./data/2/2/8/6/22869/22869.txt,http://www.iblist.com/book69956.htm
The Dash for Khartoum,['George Alfred Henty'],./data/2/1/9/8/21986/21986.txt,http://www.iblist.com/book50934.htm
The Day of the Beast,['Zane Grey'],./data/1/5/6/7/15673/15673.txt,http://www.iblist.com/book19835.htm
The Dead Are Silent,['Arthur Schnitzler'],./data/2/3/0/6/23061/23061.txt,http://www.iblist.com/book51260.htm
The Dead Secret,['Wilkie Collins'],./data/4/3/0/9/43092/43092.txt,http://www.iblist.com/book17039.htm
The Deerslayer,['James Fenimore Cooper'],./data/3/2/8/3285/3285.txt,http://www.iblist.com/book2274.htm
The Defiant Agents,['Andre Alice Norton'],./data/2/5/5/5/25550/25550.txt,http://www.iblist.com/book23271.htm
The Descent of Man and Other Stories,['Edith Wharton'],./data/4/5/1/4519/4519.txt,http://www.iblist.com/book3029.htm
The Desert of Wheat,['Zane Grey'],./data/1/0/2/0/10201/10201/10201.txt,http://www.iblist.com/book19838.htm
The Deserted Village,['Oliver Goldsmith'],./data/5/0/5/0/50500/50500.txt,http://www.iblist.com/book20188.htm
The Devil in Iron,['Robert E. Howard'],./data/4/2/2/0/42209/42209.txt,http://www.iblist.com/book34594.htm
The Devil's Dictionary,['Ambrose Bierce'],./data/9/7/972/972.txt,http://www.iblist.com/book5374.htm
The Devil's Elixir,['E.T.A. Hoffmann'],./data/3/6/4/9/36494/36494.txt,http://www.iblist.com/book66902.htm
The Devil's Elixir,['E.T.A. Hoffmann'],./data/3/7/0/0/37005/37005.txt,http://www.iblist.com/book66902.htm
The Devolutionist and The Emancipatrix,['Homer Eon Flint'],./data/5/9/6/5965/5965.txt,http://www.iblist.com/book58057.htm
The Doctor's Wife,['M.E. Braddon'],./data/3/5/4/8/35485/35485.txt,http://www.iblist.com/book13225.htm
The Dolliver Romance,['Nathaniel Hawthorne'],./data/7/1/1/7119/7119.txt,http://www.iblist.com/book16548.htm
The Dominion in 1983,['Ralph Centennius'],./data/4/2/9/4290/4290.txt,http://www.iblist.com/book18073.htm
The Doom of the Griffiths,['Elizabeth Gaskell'],./data/2/5/4/2549/2549-0.txt,http://www.iblist.com/book16553.htm
The Door Through Space,['Marion Zimmer Bradley'],./data/1/9/7/2/19726/19726.txt,http://www.iblist.com/book57656.htm
The Door in the Wall And Other Stories,['H.G. Wells'],./data/4/5/456/456.txt,http://www.iblist.com/book67976.htm
The Dragon and the Raven,['G.A. Henty'],./data/3/6/7/3674/3674.txt,http://www.iblist.com/book50935.htm
The Dueling Machine,['Benjamin William Bova'],./data/3/0/7/9/30796/30796.txt,http://www.iblist.com/book38918.htm
The Dunwich Horror,['H.P. Lovecraft'],./data/5/0/1/3/50133/50133-8.txt,http://www.iblist.com/book41910.htm
The Dutch Twins,['Lucy Fitch Perkins'],./data/4/0/1/4012/4012.txt,http://www.iblist.com/book16058.htm
The Elusive Pimpernel,['Baroness Emmuska Orczy'],./data/2/7/8/2785/2785.txt,http://www.iblist.com/book51659.htm
The Emerald City of Oz,['L. Frank Baum'],./data/4/1/6/6/41667/41667.txt,http://www.iblist.com/book1963.htm
The Emerald City of Oz,['L. Frank Baum'],./data/5/1/517/517.txt,http://www.iblist.com/book1963.htm
The Emperor of Portugallia,['Selma Lagerlof'],./data/1/4/3/5/14356/14356.txt,http://www.iblist.com/book12878.htm
The Empty House And Other Ghost Stories,['Algernon Blackwood'],./data/1/4/4/7/14471/14471.txt,http://www.iblist.com/book67572.htm
The Enchanted Castle,['E. Nesbit'],./data/3/4/2/1/34219/34219.txt,http://www.iblist.com/book17055.htm
The Enchanted Castle,['E. Nesbit'],./data/3/5/3/3536/3536.txt,http://www.iblist.com/book17055.htm
The Enormous Room,['Edward Estlin Cummings'],./data/8/4/4/8446/8446-8.txt,http://www.iblist.com/book3787.htm
The Eskimo Twins,['Lucy Fitch Perkins'],./data/3/7/7/3774/3774.txt,http://www.iblist.com/book16055.htm
The Evil Genius,['Wilkie Collins'],./data/1/6/2/1627/1627.txt,http://www.iblist.com/book17043.htm
The Explorer,['W. Somerset Maugham'],./data/2/7/1/9/27198/27198.txt,http://www.iblist.com/book68551.htm
The Fall of the House of Usher,['Edgar Allan Poe'],./data/9/3/932/932.txt,http://www.iblist.com/book7969.htm
The Field of Ice,['Jules Verne'],./data/9/6/1/9618/9618.txt,http://www.iblist.com/book1282.htm
The Financier,['Theodore Dreiser'],./data/1/8/4/1840/1840.txt,http://www.iblist.com/book14937.htm
The First Men In The Moon,['H.G. Wells'],./data/1/0/1/1013/1013.txt,http://www.iblist.com/book67852.htm
The First Men in the Moon,['H.G. Wells'],./data/5/2/5/0/52501/52501-0.txt,http://www.iblist.com/book67852.htm
The Forest,['Stewart Edward White'],./data/9/3/7/9376/9376.txt,http://www.iblist.com/book9084.htm
The Forgotten Planet,['Murray Leinster'],./data/4/1/6/3/41637/41637.txt,http://www.iblist.com/book6605.htm
The Fortunate Youth,['William J. Locke'],./data/4/3/7/4379/4379.txt,http://www.iblist.com/book62954.htm
The French Twins,['Lucy Fitch Perkins'],./data/4/0/9/4091/4091.txt,http://www.iblist.com/book16063.htm
The Frogs,['Aristophanes'],./data/7/9/9/7998/7998.txt,http://www.iblist.com/book57252.htm
The Fruit of the Tree,['Edith Wharton'],./data/1/9/1/9/19191/19191.txt,http://www.iblist.com/book2998.htm
The Galaxy Primes,['Edward Elmer Smith'],./data/2/0/8/9/20898/20898.txt,http://www.iblist.com/book58000.htm
The Gambler,['Fyodor Dostoyevsky'],./data/2/1/9/2197/2197.txt,http://www.iblist.com/book16042.htm
The Game of Rat and Dragon,['Cordwainer Smith'],./data/2/9/6/1/29614/29614.txt,http://www.iblist.com/book27430.htm
The Garden Party,['Katherine Mansfield'],./data/1/4/2/1429/1429.txt,http://www.iblist.com/book61373.htm
The Gentle Grafter,['O. Henry'],./data/1/8/0/1805/1805.txt,http://www.iblist.com/book64072.htm
The Ghost,"[""William. D. O'Connor""]",./data/2/6/7/7/26779/26779.txt,http://www.iblist.com/book16728.htm
The Ghost Ship,['Richard Middleton'],./data/1/1/0/4/11045/11045.txt,http://www.iblist.com/book26474.htm
The Gift of the Magi,['O. Henry'],./data/7/2/5/7256/7256.txt,http://www.iblist.com/book29415.htm
The Glimpses of the Moon,['Edith Wharton'],./data/1/2/6/1263/1263.txt,http://www.iblist.com/book3011.htm
The Gods of Mars,['Edgar Rice Burroughs'],./data/2/9/4/0/29405/29405.txt,http://www.iblist.com/book2249.htm
The Gods of Mars,['Edgar Rice Burroughs'],./data/6/64/64.txt,http://www.iblist.com/book2249.htm
The Gold Bat,['P.G. Wodehouse'],./data/6/8/7/6879/6879.txt,http://www.iblist.com/book20187.htm
The Golden Asse,['Lucius Apuleius'],./data/1/6/6/1666/1666.txt,http://www.iblist.com/book59376.htm
The Golden Bowl,['Henry James'],./data/4/2/6/4264/4264.txt,http://www.iblist.com/book15471.htm
The Golden Road,['Lucy Maud Montgomery'],./data/3/1/316/316.txt,http://www.iblist.com/book37288.htm
The Golden Scorpion,['Sax Rohmer'],./data/1/8/6/1/18613/18613.txt,http://www.iblist.com/book36035.htm
The Great God Pan,['Arthur Machen'],./data/3/8/389/389.txt,http://www.iblist.com/book3021.htm
The Great Hunger,['Johan Bojer'],./data/2/9/4/2943/2943.txt,http://www.iblist.com/book67454.htm
The Great Stone Face,['Nathaniel Hawthorne'],./data/1/9/1/1916/1916.txt,http://www.iblist.com/book16546.htm
The Great Stone of Sardis,['Frank R. Stockton'],./data/6/1/2/6127/6127.txt,http://www.iblist.com/book31651.htm
The Great War Syndicate,['Frank Stockton'],./data/4/2/427/427.txt,http://www.iblist.com/book19448.htm
The Greater Inclination,['Edith Wharton'],./data/9/1/9/9190/9190.txt,http://www.iblist.com/book3027.htm
The Green Carnation,['Robert Smythe Hichens'],./data/2/4/4/9/24499/24499.txt,http://www.iblist.com/book39354.htm
The Green Odyssey,['Philip José Farmer'],./data/5/0/5/7/50571/50571-8.txt,http://www.iblist.com/book33316.htm
